,Restaurant Name,Cuisines,City,Locality Verbose,Country,Longitude,Latitude,Average Cost for two ($USD),Aggregate rating,Votes,Location
5925,DND,"NorthIndian,FastFood",Noida,"Sector 18, Noida",India,77.32224271,28.57234745,4.6,3.5,196.0,"Sector18,Noida,India"
5926,Domino's Pizza,"Pizza,FastFood",Noida,"Sector 18, Noida",India,77.32488769999998,28.5702822,9.19,3.6,547.0,"Sector18,Noida,India"
5927,Donald's Pastry Shop,Bakery,Noida,"Sector 18, Noida",India,77.32413467,28.56784854,3.94,3.8,402.0,"Sector18,Noida,India"
5928,Doosri Mehfil,"NorthIndian,Chinese,Mughlai",Noida,"Sector 18, Noida",India,77.32429225,28.57171587,12.48,3.8,285.0,"Sector18,Noida,India"
5929,Fit Bites,HealthyFood,Noida,"Sector 18, Noida",India,77.32514117,28.57101361,10.51,3.8,154.0,"Sector18,Noida,India"
5930,Hungry Minister,"Continental,Mexican,FastFood,Chinese",Noida,"Sector 18, Noida",India,77.327377,28.570034000000003,5.25,3.5,147.0,"Sector18,Noida,India"
5931,Hurry's Paratha,"Pizza,NorthIndian",Noida,"Sector 18, Noida",India,77.322687,28.570159000000004,2.63,3.5,47.0,"Sector18,Noida,India"
5932,Imly,"StreetFood,Continental,SouthIndian,NorthIndian,Chinese",Noida,"Sector 18, Noida",India,77.32071754,28.56728731,7.88,3.9,204.0,"Sector18,Noida,India"
5933,Jambox,"FastFood,Beverages",Noida,"Sector 18, Noida",India,77.325052,28.571388,6.57,3.6,30.0,"Sector18,Noida,India"
5934,LIT Ultrabar,"Continental,American,NorthIndian,Chinese",Noida,"Sector 18, Noida",India,77.32541844,28.57096149,20.36,3.6,425.0,"Sector18,Noida,India"
5935,Mainland China,Chinese,Noida,"Sector 18, Noida",India,77.32224539,28.57181745,23.64,3.7,743.0,"Sector18,Noida,India"
5936,McDonald's,FastFood,Noida,"Sector 18, Noida",India,77.32432779,28.56920863,6.57,3.9,403.0,"Sector18,Noida,India"
5937,Metro Dhaba,"NorthIndian,FastFood,Chinese,Biryani,Mughlai",Noida,"Sector 18, Noida",India,77.3257916,28.57036376,6.57,3.8,418.0,"Sector18,Noida,India"
5938,Nazeer Foods,"Mughlai,NorthIndian",Noida,"Sector 18, Noida",India,77.3248411,28.57116908,7.88,3.6,703.0,"Sector18,Noida,India"
5939,Our Story Bistro & Tea Room,"Cafe,Italian,Continental,Desserts",Noida,"Sector 18, Noida",India,77.32361533,28.56914297,13.13,3.9,320.0,"Sector18,Noida,India"
5940,Paddy's Cafe,Cafe,Noida,"Sector 18, Noida",India,77.32465636,28.5682225,10.51,3.7,302.0,"Sector18,Noida,India"
5941,Popular Cakery,"Bakery,Desserts,FastFood",Noida,"Sector 18, Noida",India,77.32499767,28.56978752,6.57,3.9,250.0,"Sector18,Noida,India"
5942,Punjabi By Nature,"NorthIndian,Mughlai",Noida,"Sector 18, Noida",India,77.32484244,28.56900605,26.26,3.7,770.0,"Sector18,Noida,India"
5943,Sadda Adda,"FastFood,Chinese,NorthIndian",Noida,"Sector 18, Noida",India,77.3238781,28.57065303,3.94,3.5,22.0,"Sector18,Noida,India"
5944,Subway,"American,FastFood,Salad,HealthyFood",Noida,"Sector 18, Noida",India,77.32487295,28.57008816,6.57,3.8,268.0,"Sector18,Noida,India"
5945,Swagath,"NorthIndian,Chinese,SouthIndian,Seafood,Chettinad",Noida,"Sector 18, Noida",India,77.32373536,28.5684245,19.7,3.6,415.0,"Sector18,Noida,India"
5946,TFK - The Flaming Kick,"NorthIndian,Asian,Continental",Noida,"Sector 18, Noida",India,77.32236877,28.56954961,30.86,3.5,214.0,"Sector18,Noida,India"
5947,The Great Kabab Factory,"NorthIndian,Mughlai",Noida,"Sector 18, Noida",India,77.3218102,28.57210424,28.89,3.5,540.0,"Sector18,Noida,India"
5948,The Patiala Kkitchen,NorthIndian,Noida,"Sector 18, Noida",India,77.32216291,28.57199854,21.01,3.6,332.0,"Sector18,Noida,India"
5949,The Tandoori Village,"NorthIndian,Mughlai,Italian,Chinese",Noida,"Sector 18, Noida",India,77.32376587,28.56837474,19.7,3.5,247.0,"Sector18,Noida,India"
5950,The Yellow Chilli,"NorthIndian,Mughlai",Noida,"Sector 18, Noida",India,77.32239123,28.57149032,21.01,3.7,222.0,"Sector18,Noida,India"
5951,Top Breads,"Bakery,FastFood",Noida,"Sector 18, Noida",India,77.32339572,28.57070886,2.63,3.5,420.0,"Sector18,Noida,India"
5952,Wat-a-Burger!,FastFood,Noida,"Sector 18, Noida",India,77.32514352,28.56950956,4.6,3.6,324.0,"Sector18,Noida,India"
5953,Chawla's 2,"NorthIndian,Mughlai,Chinese,FastFood",Noida,"Sector 18, Noida",India,77.32652552,28.56984906,9.19,2.2,81.0,"Sector18,Noida,India"
5954,Himalaya,NorthIndian,Noida,"Sector 18, Noida",India,77.32435126,28.57242813,5.91,2.3,31.0,"Sector18,Noida,India"
5955,Public Cafe,"FastFood,Beverages",Noida,"Sector 18, Noida",India,77.32618120000002,28.56993416,5.91,2.1,74.0,"Sector18,Noida,India"
5956,RPM - Zanzi Bar,"Chinese,NorthIndian",Noida,"Sector 18, Noida",India,77.32529875,28.57066881,26.26,2.4,103.0,"Sector18,Noida,India"
5957,Mad Over Donuts,Desserts,Noida,"Sector 18, Noida",India,77.32423759999998,28.56827816,5.91,4.2,235.0,"Sector18,Noida,India"
5958,RollsKing,FastFood,Noida,"Sector 18, Noida",India,77.32480355,28.56812416,3.94,4.0,1055.0,"Sector18,Noida,India"
5959,Lumbini Food Point,Chinese,Noida,"Sector 19, Noida",India,77.3283593,28.5816039,4.6,2.8,18.0,"Sector19,Noida,India"
5960,Owlcity,FastFood,Noida,"Sector 19, Noida",India,77.328028,28.577975,5.25,3.6,165.0,"Sector19,Noida,India"
5961,Anand Food Factory,"NorthIndian,Chinese",Noida,"Sector 2, Noida",India,77.3143909,28.5837833,3.94,2.9,4.0,"Sector2,Noida,India"
5962,Nirula's,"FastFood,NorthIndian,Chinese,Desserts,IceCream",Noida,"Sector 2, Noida",India,77.3135127,28.582248600000003,14.45,2.5,221.0,"Sector2,Noida,India"
5963,Snacks India,"NorthIndian,Chinese,SouthIndian",Noida,"Sector 2, Noida",India,77.3116811,28.5849968,6.57,3.6,103.0,"Sector2,Noida,India"
5964,Olive Kitchen,"NorthIndian,Chinese",Noida,"Sector 20, Noida",India,77.33320520000002,28.5838546,6.57,2.6,17.0,"Sector20,Noida,India"
5965,R Cafe,SouthIndian,Noida,"Sector 20, Noida",India,77.36034595641979,28.56683214853095,5.25,3.0,5.0,"Sector20,Noida,India"
5966,New Gee Pee,"FastFood,Chinese",Noida,"Sector 21, Noida",India,77.33609870000002,28.5880357,3.94,3.3,27.0,"Sector21,Noida,India"
5967,Uncle's JVCC Restaurant,"NorthIndian,Chinese",Noida,"Sector 21, Noida",India,77.3371603,28.5847607,7.88,3.0,26.0,"Sector21,Noida,India"
5968,Hari Om Restaurant,NorthIndian,Noida,"Sector 22, Noida",India,77.3446655,28.5990702,3.28,3.0,10.0,"Sector22,Noida,India"
5969,Jain Restaurant,"NorthIndian,Chinese,SouthIndian",Noida,"Sector 22, Noida",India,77.3425749,28.595017100000003,6.57,3.0,7.0,"Sector22,Noida,India"
5970,Lajawab Family Restaurant,"NorthIndian,Chinese",Noida,"Sector 22, Noida",India,77.3425375,28.594059100000006,5.91,2.5,17.0,"Sector22,Noida,India"
5971,221 B Baker Street,Bakery,Noida,"Sector 25, Noida",India,77.3379464,28.5843762,4.6,3.4,102.0,"Sector25,Noida,India"
5972,Hunger's Hub,"NorthIndian,Chinese,Mughlai",Noida,"Sector 25, Noida",India,77.33786529999998,28.5845728,7.22,3.1,16.0,"Sector25,Noida,India"
5973,Lajwaab Restaurant,"NorthIndian,Chinese",Noida,"Sector 25, Noida",India,77.3381766,28.5843215,6.57,2.6,59.0,"Sector25,Noida,India"
5974,Republic of Chicken,"RawMeats,FastFood",Noida,"Sector 25, Noida",India,77.3382691,28.5844243,5.25,3.0,37.0,"Sector25,Noida,India"
5975,Super Cake Shop,"Bakery,Desserts",Noida,"Sector 26, Noida",India,77.33528270000002,28.5767841,3.94,2.5,4.0,"Sector26,Noida,India"
5976,Wakhra Swaad,"NorthIndian,FastFood",Noida,"Sector 26, Noida",India,77.33529770000001,28.5768276,6.57,4.1,112.0,"Sector26,Noida,India"
5977,27 Grills,"NorthIndian,Chinese,Mughlai",Noida,"Sector 27, Noida",India,77.32838832,28.57445006,7.88,3.3,159.0,"Sector27,Noida,India"
5978,China Hot Pot,Chinese,Noida,"Sector 27, Noida",India,77.32827835,28.57456872,5.25,3.0,6.0,"Sector27,Noida,India"
5979,Himalaya Momos & Roll,"Chinese,FastFood",Noida,"Sector 27, Noida",India,77.324321,28.5735123,2.63,2.7,15.0,"Sector27,Noida,India"
5980,Hungry House Pizzas & More,"Pizza,FastFood",Noida,"Sector 27, Noida",India,77.32837792,28.57444329,7.88,3.4,79.0,"Sector27,Noida,India"
5981,Khana Khajana Da Dhaba,NorthIndian,Noida,"Sector 27, Noida",India,77.32458170000002,28.573916,5.91,2.9,5.0,"Sector27,Noida,India"
5982,M.P. Chole Tikki Wala,StreetFood,Noida,"Sector 27, Noida",India,77.32828371,28.57457078,1.97,3.0,10.0,"Sector27,Noida,India"
5983,Maa Vaishno Shudh Bhojnalaya,NorthIndian,Noida,"Sector 27, Noida",India,77.3245004,28.5737086,3.28,3.1,8.0,"Sector27,Noida,India"
5984,More Than Cafí©,FastFood,Noida,"Sector 27, Noida",India,77.3282646,28.57438086,5.25,3.0,5.0,"Sector27,Noida,India"
5985,Public Cafe,"FastFood,Beverages",Noida,"Sector 27, Noida",India,77.32841983,28.57439941,5.91,2.6,13.0,"Sector27,Noida,India"
5986,Sadda Taste,"NorthIndian,FastFood,Chinese",Noida,"Sector 27, Noida",India,77.32803628,28.57187929,5.91,3.1,12.0,"Sector27,Noida,India"
5987,Sati Restaurant,NorthIndian,Noida,"Sector 27, Noida",India,77.3243658,28.5734717,2.63,3.2,12.0,"Sector27,Noida,India"
5988,Super Cake Shop,Bakery,Noida,"Sector 27, Noida",India,77.32451957,28.57346898,3.94,2.8,8.0,"Sector27,Noida,India"
5989,Uncle's Punjabi Rasoi,NorthIndian,Noida,"Sector 27, Noida",India,77.3245902,28.573717100000003,5.25,2.9,7.0,"Sector27,Noida,India"
5990,Yours Deliciously,"StreetFood,Beverages",Noida,"Sector 27, Noida",India,77.32351329999999,28.5737946,4.6,2.9,4.0,"Sector27,Noida,India"
5991,Captain Curry,"NorthIndian,Chinese",Noida,"Sector 27, Noida",India,77.36034595641979,28.56683214853095,5.25,3.6,19.0,"Sector27,Noida,India"
5992,Oh My Scoop!,"IceCream,Beverages",Noida,"Sector 27, Noida",India,77.3283169,28.57453721,2.63,3.5,23.0,"Sector27,Noida,India"
5993,Reena Restaurant,"Chinese,SouthIndian,NorthIndian",Noida,"Sector 27, Noida",India,77.32421090000003,28.57362460000001,5.25,3.5,57.0,"Sector27,Noida,India"
5994,Pizza Hut Delivery,"Italian,Pizza,FastFood",Noida,"Sector 27, Noida",India,77.328325,28.577548200000006,10.51,2.3,62.0,"Sector27,Noida,India"
5995,Wah Ji Wah,NorthIndian,Noida,"Sector 27, Noida",India,77.32809763,28.57433905,6.57,2.0,74.0,"Sector27,Noida,India"
5996,Chawla's Chic Inn,"NorthIndian,Mughlai",Noida,"Sector 28, Noida",India,77.3331573,28.5711016,7.88,2.8,58.0,"Sector28,Noida,India"
5997,Grill Point,FastFood,Noida,"Sector 28, Noida",India,77.33306209999998,28.5714962,2.63,3.2,20.0,"Sector28,Noida,India"
5998,Hari Sweets,Mithai,Noida,"Sector 28, Noida",India,77.3330963,28.5714642,1.31,3.1,14.0,"Sector28,Noida,India"
5999,Sultanate of Spice,"NorthIndian,Mughlai",Noida,"Sector 28, Noida",India,77.333159,28.5710463,6.57,2.9,43.0,"Sector28,Noida,India"
6000,Yamu's Panchayat,StreetFood,Noida,"Sector 28, Noida",India,77.3331584,28.571066100000003,1.31,3.2,15.0,"Sector28,Noida,India"
6001,Debon,"RawMeats,NorthIndian,FastFood",Noida,"Sector 28, Noida",India,77.3332434,28.571128700000006,5.25,3.5,85.0,"Sector28,Noida,India"
6002,Hot & Sour,Chinese,Noida,"Sector 29, Noida",India,77.3350897,28.5670876,3.94,3.2,46.0,"Sector29,Noida,India"
6003,Open Kitchen,"NorthIndian,Mughlai",Noida,"Sector 29, Noida",India,77.3353589,28.5672923,7.88,3.0,12.0,"Sector29,Noida,India"
6004,Truffle Muffle,"Bakery,Desserts",Noida,"Sector 29, Noida",India,77.3352692,28.5673735,3.94,3.4,37.0,"Sector29,Noida,India"
6005,Go! Biryani,Biryani,Noida,"Sector 29, Noida",India,77.3353589,28.5684579,6.57,3.5,144.0,"Sector29,Noida,India"
6006,Tastee Chauka,NorthIndian,Noida,"Sector 29, Noida",India,77.33557262,28.56859852,4.6,3.7,31.0,"Sector29,Noida,India"
6007,Foodie,"NorthIndian,Chinese,FastFood",Noida,"Sector 3, Noida",India,77.319038,28.5818551,6.57,2.8,8.0,"Sector3,Noida,India"
6008,Lapaalap,NorthIndian,Noida,"Sector 3, Noida",India,77.31875670000002,28.5821309,2.63,3.0,5.0,"Sector3,Noida,India"
6009,Fresh Food Factory,"NorthIndian,Chinese",Noida,"Sector 3, Noida",India,77.3173193,28.5810955,3.94,3.9,140.0,"Sector3,Noida,India"
6010,Caffí© La Poya,"Cafe,Continental,FastFood,Italian",Noida,"Sector 30, Noida",India,77.3409391,28.5722363,7.88,3.7,164.0,"Sector30,Noida,India"
6011,Elixir Health Cafí©,"Cafe,HealthyFood,Continental,Italian,Asian",Noida,"Sector 30, Noida",India,77.34083259999998,28.5724711,10.51,3.7,131.0,"Sector30,Noida,India"
6012,Radhey Foodz,NorthIndian,Noida,"Sector 31, Noida",India,77.346491,28.576754,2.63,3.0,4.0,"Sector31,Noida,India"
6013,The Kitchen,NorthIndian,Noida,"Sector 31, Noida",India,77.3394417,28.579198600000005,7.88,2.7,20.0,"Sector31,Noida,India"
6014,Uncle's Treat,Chinese,Noida,"Sector 31, Noida",India,77.34303586,28.5793226,5.25,3.1,5.0,"Sector31,Noida,India"
6015,Wow! Momo,Chinese,Noida,"Sector 31, Noida",India,77.3536634,28.5743086,4.6,2.6,32.0,"Sector31,Noida,India"
6016,KD's Hunger Point,"NorthIndian,Chinese",Noida,"Sector 31, Noida",India,77.36034595641979,28.56683214853095,2.63,3.7,49.0,"Sector31,Noida,India"
6017,Govinda's Restaurant,"NorthIndian,SouthIndian",Noida,"Sector 33, Noida",India,77.3499908,28.5866196,3.94,3.0,8.0,"Sector33,Noida,India"
6018,Not Just Dilli,StreetFood,Noida,"Sector 33, Noida",India,77.3536634,28.5743086,5.91,3.2,15.0,"Sector33,Noida,India"
6019,RollsKing,FastFood,Noida,"Sector 33, Noida",India,77.3536634,28.5743086,5.25,3.4,22.0,"Sector33,Noida,India"
6020,Chauhan Vatika,"NorthIndian,Mughlai,Chinese",Noida,"Sector 34, Noida",India,77.36111,28.5818244,6.57,2.8,28.0,"Sector34,Noida,India"
