,Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two ($USD),Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Country,Total Cuisines Variety
2468,18128897,Rambhoj,1,New Delhi,"1894, Main Road, Opposite Dariba Kalan, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.2324772,28.656298100000004,"North Indian, South Indian",1.97,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4.0,India,2
2469,18211151,Rehmatullah's Hotel,1,New Delhi,"105-110, Bazar Matia Mahal, Opposite Jama Masjid Gate 1, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.23355500000001,28.6491441,Mughlai,1.31,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,5.0,India,1
2470,5460,Sharma Bhojnalay,1,New Delhi,"Gali Paranthe Wali, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.2306151,28.6559026,North Indian,1.31,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,9.0,India,1
2471,311492,Shree Balaji Chaat Bhandar,1,New Delhi,"Shop 1462, Near Sheesh Ganj Sahib Gurudwara, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.2320281,28.656523999999997,Street Food,1.31,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,16.0,India,1
2472,303643,Shri Duli Chand Naresh Gupta,1,New Delhi,"934, Kucha Pati Ram, Sitaram Bazar, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.22695350000001,28.6476635,Desserts,1.31,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,18.0,India,1
2473,9156,Shri Hari Sharnam,1,New Delhi,"208, Katra Bariyan, Fatehpuri, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.222732,28.6577424,"North Indian, South Indian",5.25,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,14.0,India,2
2474,9160,Sindhi Chicken,1,New Delhi,"Babu Market, Fauna Chowk, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.2316689,28.6573856,North Indian,5.25,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,7.0,India,1
2475,18235302,Soni Bhojnalaya,1,New Delhi,"161, Kucha Ghasi Ram, Fatehpuri, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.223481,28.657747999999998,North Indian,3.94,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,4.0,India,1
2476,9157,Super Restaurant,1,New Delhi,"1937, HC Sen Road, Fountain, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.2320281,28.6567032,North Indian,3.28,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,5.0,India,1
2477,9159,Tiwari Ji Confectioner,1,New Delhi,"43/1, Gali Pranthe Wali, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.2306809,28.6561268,Street Food,1.31,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,5.0,India,1
2478,6706,Wah Ji Wah,1,New Delhi,"1908, Opposite Gurudwara Sis Ganj Sahib, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.23285859999999,28.6562478,"North Indian, Chinese",5.91,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,59.0,India,2
2479,18082089,Zaika Mughlai Foods,1,New Delhi,"6490, Fatehpuri, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.2233607,28.656637899999996,"Mughlai, Biryani",7.22,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,10.0,India,2
2480,312693,Al Yousuf,1,New Delhi,"5187, Ballimaran, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.2254715,28.655181899999995,Mughlai,2.63,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,30.0,India,1
2481,308209,Amritsari Lassi Wala,1,New Delhi,"Shop 295, Fatehpuri Chowk, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.2234007,28.656708399999996,Beverages,1.31,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,112.0,India,1
2482,306017,Annapurna Bhandar,1,New Delhi,"1463, Near Sheesh Ganj Gurudwara, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.2323664,28.6563295,Mithai,1.31,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,59.0,India,1
2483,304737,Bishan Swaroop Chaat Bhandar,1,New Delhi,"1421, Near Ashish Medicos, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.23095040000001,28.6561525,Street Food,1.97,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,40.0,India,1
2484,308318,Gole Hatti,1,New Delhi,"2-4, Church Mission Road, Fatehpuri, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.2230342,28.6572505,North Indian,1.97,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,116.0,India,1
2485,552,Haldiram's,1,New Delhi,"1454/2, Near Sheeshganj Gurudwara, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.2316689,28.6563106,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",7.88,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,444.0,India,7
2486,6704,Kanwarji's,1,New Delhi,"1972-1973, Corner Gali Paranthe, Opposite Central Bank, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.23077070000001,28.6562249,"Street Food, Chinese, North Indian, Mithai",3.94,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,163.0,India,4
2487,309722,Kedarnath Prem Chand Halwai,1,New Delhi,"Shop 4, Tiraha Kinari Bazar, Gali Paranthe Wale, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.22998299999999,28.6556971,"Mithai, Street Food",1.31,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,19.0,India,2
2488,18286206,Keventers,1,New Delhi,"1450/1, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.23148929999999,28.656203899999998,Beverages,5.25,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,63.0,India,1
2489,308894,Khan Omelette Corner,1,New Delhi,"48, Katra Bariyan, Lal Kuan, Near Fatehpuri Masjid, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.2215109,28.6551982,Fast Food,1.97,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,43.0,India,1
2490,7545,Natraj Dahi Bhalle Wala,1,New Delhi,"1396, Main Road Near Central Bank, Opposite Paranthe Wali Gali, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.23050129999999,28.656199199999996,Street Food,1.31,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,1487.0,India,1
2491,9165,Old Famous Jalebi Wala,1,New Delhi,"Dariba Kalan, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.23355500000001,28.6561321,"Mithai, Street Food",1.31,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,752.0,India,2
2492,5458,Pt. Gaya Prasad Shiv Charan Paranthe Wale,1,New Delhi,"34, Gali Paranthe Wali, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.2304115,28.6561011,North Indian,1.97,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,437.0,India,1
2493,5467,Pt.Kanhaiyalal & Durga Prasad Dixit Paranthe Wale,1,New Delhi,"36, Gali Paranthe Wali, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.23046740000001,28.6560207,North Indian,1.97,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,297.0,India,1
2494,9161,Shiv Misthan Bhandar,1,New Delhi,"375, Kucha Ghasi Ram, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.22430390000001,28.6568622,"Mithai, Street Food",1.31,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,76.0,India,2
2495,302869,Special Jalebi Wala,1,New Delhi,"1469/1, Fabbara Chowk, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.2320562,28.6566115,Mithai,1.31,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,21.0,India,1
2496,1889,Tewari Bros Confectioners,1,New Delhi,"862, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.2266392,28.656637100000005,"Street Food, North Indian, South Indian, Mithai",2.63,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,51.0,India,4
2497,300178,Chaina Ram Sindhi Confectioners,1,New Delhi,"6499, Fathepuri Chowk, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.2235803,28.656662199999996,"Mithai, Street Food",2.63,Indian Rupees(Rs.),No,No,No,No,1,4.2,Green,Very Good,382.0,India,2
2498,1155,Giani's di Hatti,1,New Delhi,"651/52, Church Mission Road, Fatehpuri, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.22335749999999,28.6579744,"Ice Cream, Mithai, North Indian, Street Food",1.97,Indian Rupees(Rs.),No,No,No,No,1,4.3,Green,Very Good,521.0,India,4
2499,9166,Jung Bahadur Kachori Wala,1,New Delhi,"1104, Maliwara, Jogiwari, Gali Paranthe Wali, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.2298726,28.6556914,Street Food,0.66,Indian Rupees(Rs.),No,Yes,No,No,1,4.1,Green,Very Good,405.0,India,1
2500,18264992,Lakhori - Haveli Dharampura,1,New Delhi,"Haveli Dharampura, 2293, Gali Guliyan, Near Jama Masjid, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.2322078,28.653315999999997,"Mughlai, Street Food",39.4,Indian Rupees(Rs.),No,No,No,No,4,4.4,Green,Very Good,305.0,India,2
2501,18282012,Milk n More,1,New Delhi,"2406, Chawri Bazar, New Delhi",Chawri Bazar,"Chawri Bazar, New Delhi",77.23108509999999,28.650565999999998,"Desserts, Street Food",1.31,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,6.0,India,2
2502,303642,Kuremal Mohan Lal Kulfi Wale,1,New Delhi,"526, Kucha Pati Ram, Bazar Sita Ram, Near Chawri Bazar Metro Station, Chawri Bazar, New Delhi",Chawri Bazar,"Chawri Bazar, New Delhi",77.22704329999999,28.647761699999997,Ice Cream,2.63,Indian Rupees(Rs.),No,No,No,No,1,4.5,Dark Green,Excellent,545.0,India,1
2503,18281967,Hira Chaat Corner,1,New Delhi,"3636, Gali Lohe Wali, Chawri Bazar, New Delhi",Chawri Bazar,"Chawri Bazar, New Delhi",77.22933370000001,28.6501751,Street Food,1.31,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,18.0,India,1
2504,18082228,Kuremal Mahavir Prasad Kulfi Wale,1,New Delhi,"546, Kucha Pati Ram, Sita Ram Bazar, Near Chawri Bazar Metro Station, Chawri Bazar, New Delhi",Chawri Bazar,"Chawri Bazar, New Delhi",77.22681879999999,28.647605900000002,Ice Cream,3.94,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,36.0,India,1
2505,301287,Shakahari Restaurant,1,New Delhi,"3624/9, Chawri Bazar, New Delhi",Chawri Bazar,"Chawri Bazar, New Delhi",77.22708829999999,28.649513,North Indian,3.94,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,185.0,India,1
2506,308192,Shri Gujrat Namkeen Bhandar,1,New Delhi,"3775, Charkhiwalan Gali, Khush Dil, Chawri Bazar, New Delhi",Chawri Bazar,"Chawri Bazar, New Delhi",77.2293345,28.650177600000003,"Street Food, Mithai",1.31,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,27.0,India,2
2507,306015,Standard Sweets,1,New Delhi,"3510, Chawri Bazar, New Delhi",Chawri Bazar,"Chawri Bazar, New Delhi",77.2273577,28.649449100000005,"Mithai, North Indian",2.63,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,31.0,India,2
2508,311002,Sudarshan,1,New Delhi,"4097, Barshabulla Chowk, Chawri Bazar, New Delhi",Chawri Bazar,"Chawri Bazar, New Delhi",77.2302935,28.650406699999998,"Street Food, Beverages",1.97,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,54.0,India,2
2509,313511,Ustad Moinuddin Kebab,1,New Delhi,"Lal Kuan, Gali Qasimjan, Chawri Bazar, New Delhi",Chawri Bazar,"Chawri Bazar, New Delhi",77.2261003,28.6498667,Fast Food,1.31,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,21.0,India,1
2510,311022,Ashok Chaat Corner,1,New Delhi,"Shop 3488, Chowk Hauz Qazi, Near Chawri Bazar, New Delhi",Chawri Bazar,"Chawri Bazar, New Delhi",77.2268745,28.6493909,Street Food,1.31,Indian Rupees(Rs.),No,No,No,No,1,4.1,Green,Very Good,118.0,India,1
2511,303644,Jain Coffee House,1,New Delhi,"4013, Raghuganj, Near PNB ATM, Chawri Bazar, New Delhi",Chawri Bazar,"Chawri Bazar, New Delhi",77.2295582,28.650509999999997,"Fast Food, Beverages",1.97,Indian Rupees(Rs.),No,No,No,No,1,4.1,Green,Very Good,169.0,India,2
2512,307218,Shyam Sweets,1,New Delhi,"112, Barshahbulla Chowk, Near Metro Station, Chawri Bazar, New Delhi",Chawri Bazar,"Chawri Bazar, New Delhi",77.2303113,28.6504756,"Mithai, Street Food",1.97,Indian Rupees(Rs.),No,No,No,No,1,4.1,Green,Very Good,200.0,India,2
2513,304018,Spicy Food Court,1,New Delhi,"Khasra 361, Near Bank Of India, Sultanpur, Near, Chhatarpur, New Delhi",Chhatarpur,"Chhatarpur, New Delhi",77.16154855,28.49562447,"North Indian, Mughlai, Chinese",6.57,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,23.0,India,3
2514,18239781,Aristocrat Sweet Shop,1,New Delhi,"Shop 9, Market 1, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.24861238,28.5400835,"Mithai, Bakery",3.94,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7.0,India,2
2515,18364354,Balluchi's - The Royal Cuisine,1,New Delhi,"K-1/10, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.25185479999999,28.5399184,"North Indian, Mughlai, Chinese",10.51,Indian Rupees(Rs.),Yes,No,No,No,2,3.0,Orange,Average,4.0,India,3
2516,18175256,Bunty Dhaba,1,New Delhi,"19/1, Near B Block Gurudwara, EPDP Main Road, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.25204963,28.53972535,"North Indian, Chinese",6.57,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,26.0,India,2
2517,7623,Gopal's Restaurant & Caterer's,1,New Delhi,"26, Ground Floor, Market 1, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.24894397,28.54027996,"North Indian, Fast Food",3.94,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,22.0,India,2
2518,17953899,Horn Please,1,New Delhi,"D 616, Hotel Royal Castle Grand, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.2564223,28.537497899999998,"North Indian, Mughlai, Chinese",13.13,Indian Rupees(Rs.),Yes,Yes,Yes,No,3,3.0,Orange,Average,70.0,India,3
2519,309756,Khatey Raho,1,New Delhi,"Shop 22, Market 1, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.2488511,28.5401398,"North Indian, Mughlai, Fast Food, South Indian",3.28,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,26.0,India,4
2520,2595,Kolkata Biryani House,1,New Delhi,"Shop 49, Ground Floor, Market 1, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.24887993,28.54032355,"North Indian, Mughlai, Biryani",6.57,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,404.0,India,3
2521,7620,Kolkata Hot Kathi Roll,1,New Delhi,"8, Market 1, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.2485628,28.5401027,Fast Food,1.97,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,35.0,India,1
2522,309161,Madly Bangalee,1,New Delhi,"Shop 9, Market 2, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.2533122,28.5363941,"Mughlai, North Indian, Bengali, Continental",5.25,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,135.0,India,4
2523,18249081,Oh! China,1,New Delhi,"K1/135, Opposite Oriental Bank of Commerce, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.24785432,28.54140536,"Chinese, Thai",7.88,Indian Rupees(Rs.),No,Yes,No,No,2,2.9,Orange,Average,16.0,India,2
2524,3632,Punjabi Zaika,1,New Delhi,"23, Market 2, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.2534878,28.5364501,"Chinese, Mughlai, North Indian",6.57,Indian Rupees(Rs.),No,Yes,No,No,2,2.9,Orange,Average,39.0,India,3
2525,7602,Rabi Snacks Corner,1,New Delhi,"44, Market 1, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.24898689,28.5401377,Fast Food,3.94,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,18.0,India,1
2526,1712,Republic of Chicken,1,New Delhi,"12 & 13, DDA, Market 2, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.2534614,28.536492499999998,"Raw Meats, Fast Food",5.25,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,29.0,India,2
2527,300984,Roll n Roast,1,New Delhi,"7, Market 1, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.24858187,28.54001105,"North Indian, Chinese",3.28,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,27.0,India,2
2528,18429374,Roller's High,1,New Delhi,"K-1/38, EPDP Road, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.18997167293324,28.616484417931293,"North Indian, Mughlai",6.57,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,13.0,India,2
2529,18354627,Royal Chick 'N',1,New Delhi,"K-1/135, Main Road, C R Park, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.2481801,28.541422700000002,"Mughlai, North Indian, Chinese",3.94,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,18.0,India,3
2530,301522,Royal Kolkata Biryani,1,New Delhi,"26, Market 1, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.2487302,28.5404268,"North Indian, Chinese, Biryani",6.57,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,14.0,India,3
2531,4973,Sameer's Restaurant,1,New Delhi,"125, 1st Floor, Market 2, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.2533324,28.53629071,"North Indian, Mughlai, Chinese",7.88,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,59.0,India,3
2532,3504,Sanjha Chulha,1,New Delhi,"27, C.S.C. Market 2, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.25324858,28.53638025,"North Indian, Mughlai",7.22,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,70.0,India,2
2533,18459885,Shepherd's,1,New Delhi,"E 778, Market 2, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.18997167293324,28.616484417931293,Fast Food,3.28,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,9.0,India,1
2534,301405,Soya King,1,New Delhi,"Shop 25, Market 2, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.2532497,28.5364506,North Indian,4.6,Indian Rupees(Rs.),No,Yes,No,No,1,2.6,Orange,Average,71.0,India,1
2535,18457499,Tasty Tonight,1,New Delhi,"Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.18997167293324,28.616484417931293,"North Indian, Mughlai, Chinese",13.13,Indian Rupees(Rs.),No,No,No,No,3,3.1,Orange,Average,5.0,India,3
2536,18445801,The Mustard,1,New Delhi,"145, Market 1, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.248798,28.540204,Bengali,6.57,Indian Rupees(Rs.),No,Yes,No,No,2,2.9,Orange,Average,7.0,India,1
2537,18355107,Tibb's Frankie,1,New Delhi,"E-778, Market 2, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.25343640000001,28.536391499999997,Fast Food,3.28,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,16.0,India,1
2538,18175328,Wazwaan Restaurant,1,New Delhi,"A-5, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.24177259999999,28.542694399999995,"North Indian, Kashmiri",15.76,Indian Rupees(Rs.),Yes,No,No,No,3,3.2,Orange,Average,14.0,India,2
2539,7613,Yummi Kolkataa,1,New Delhi,"13, Market 1, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.248847,28.539921500000002,Mithai,1.97,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,17.0,India,1
2540,7599,Annapurna Sweet House,1,New Delhi,"38, CSC Market 2, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.25338604,28.53622797,"Mithai, Street Food",1.97,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,55.0,India,2
2541,302936,Ashirbad,1,New Delhi,"Shop 3, Market 3, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.24314670000001,28.540850399999997,Fast Food,1.31,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,46.0,India,1
2542,4608,Chocolatiers - The Chocolate Boutique,1,New Delhi,"9, DDA Market 4, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.24845400000001,28.5371718,Desserts,1.31,Indian Rupees(Rs.),No,Yes,No,No,1,3.8,Yellow,Good,112.0,India,1
2543,7636,Dadu Cutlet Shop,1,New Delhi,"39, C.S.C Market 2, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.25329351,28.53622856,Fast Food,1.31,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,99.0,India,1
2544,18373691,Dogs & Wiches,1,New Delhi,"Shop 105, 1st Floor, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.25306259999999,28.53681321,"Continental, American, Fast Food",7.88,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,109.0,India,3
2545,7634,Maa Tara,1,New Delhi,"45, 46, & 47, Market 2, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.2532976,28.536230600000003,"Bengali, North Indian",6.57,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,458.0,India,2
2546,306028,My Spice Kitchen,1,New Delhi,"51, Market 1, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.2487359,28.540398200000002,"North Indian, Mughlai, Biryani, Bengali",8.54,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,443.0,India,4
2547,311637,The Singing Tree,1,New Delhi,"Market 1, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.2488222,28.5403609,Beverages,1.31,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,33.0,India,1
2548,309080,Chulha Punjabi Da,1,New Delhi,"36, C.S.C, Market 2, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.25327071,28.53634285,"North Indian, Chinese, Fast Food",7.88,Indian Rupees(Rs.),No,Yes,No,No,2,2.4,Red,Poor,41.0,India,3
2549,1358,Viva Hyderabad,1,New Delhi,"Shop 102, 1st Floor, DDA Market 2, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.25292940000001,28.53692899,"Biryani, North Indian",7.88,Indian Rupees(Rs.),No,Yes,No,No,2,2.3,Red,Poor,38.0,India,2
2550,5890,Metro Grill,1,New Delhi,"4th Floor, City Centre Mall, Rohini, New Delhi","City Centre Mall, Rohini","City Centre Mall, Rohini, New Delhi",77.11422320000001,28.7168739,"North Indian, Mughlai, Chinese",15.76,Indian Rupees(Rs.),Yes,No,No,No,3,3.4,Orange,Average,134.0,India,3
